ngoạm,bite
ngoan,good
ngoan cố,recalcitrant
ngoan cường,tenacious
ngoan đạo,godly
ngoan ngoãn,docile
ngoạn cảnh,Sightseeing
ngoạn mục,spectacular
ngoang ngoảng,docile
ngoảnh,turn
ngoao,Meow
ngoáo,lol
ngoáo ộp,oops
ngoáp,yawning
ngoay ngoảy,twirling
ngoảy,swing
ngoáy,squirm
ngoắc,wok
ngoặc,brackets
ngoặc đơn,parentheses
ngoặc kép,quotes
ngoặc tay,brackets
ngoằn ngà ngoằn ngoèo,zigzag zigzag
ngoằn ngoèo,winding
ngoắt,break
ngoắt ngoéo,zigzag
ngoặt,turn
ngoặt ngoẹo,twists and turns
ngóc,nook
ngóc đầu,raise your head
ngóc ngách,nooks and crannies
ngọc,gem
ngọc bích,Jade
ngọc bội,Pearl multiples
ngọc chỉ,jade
ngọc chiếu,jade mat
ngọc đường,sugar jade
ngọc hành,penis
ngọc hoàng,Allah
ngọc lan,Ngoc Lan
ngọc lan tây,ylang ylang
ngọc ngà,ivory pearls
ngọc thạch,jade
ngọc thể,jade body
ngọc thỏ,rabbit jade
ngọc thực,real jade
ngọc tím,purple gem
ngọc trai,Pearl
ngoe,noe
ngoe ngoe,nice
ngoe ngoé,wow
ngoe nguẩy,squirm
ngoé,wow
ngoem ngoém,good night
ngoẻm,wow
ngoém,lol
ngoen ngoẻn,well done
ngoeo,wow
ngoẻo,wow
ngoéo,wow
ngoẹo,twist
ngoi,outside
ngoi ngóp,nook
ngòi,fuse
ngòi bút,pen
ngòi lửa,fuse
ngòi viết,nib
ngõi,noi
ngói,tile
ngói bò,beef tile
ngói chiếu,mat tiles
ngói mấu,roof tiles
ngói móc,crochet tile
ngói ống,pipe tile
ngỏm,yes
ngỏm dậy,wake up
ngóm,nom
ngon,yummy
ngon giấc,good night
ngon lành,delicious
ngon mắt,looking tasty
ngon miệng,delicious
ngon ngót,delicious
ngon ngọt,sweet
ngon ơ,delicious
ngon xơi,delicious
ngòn ngọt,sweet
ngón,finger
ngón chân,toes
ngón chân cái,the big toe
ngón chơi,finger play
ngón giữa,middle finger
ngón tay,finger
ngón tay cái,thumb
ngón tay giữa,middle finger
ngón tay trỏ,index finger
ngón tay út,little finger
ngọn,top
ngọn ngành,tops of branches
ngọn nguồn,source
ngong ngóng,look forward to
ngòng ngoèo,squishy
ngỏng,open
ngõng,alley
ngóng,wait
ngóng trông,looking forward
ngọng,lisp
ngót,hot
ngót dạ,short-tempered
ngọt,sweet
ngọt giọng,sweet voice
ngọt lịm,sweet
ngọt lừ,sweet
ngọt lự,sweet
ngọt ngào,sweet
ngọt sắc,sweet
ngọt xớt,sweet
ngô,Corn
ngô đồng,cornfield
ngô nghê,foolish
ngồ ngộ,amused
ngổ,stupid
ngổ ngáo,goose
ngỗ nghịch,naughty
ngỗ ngược,Unruly
ngố,stupid
ngộ,Enlightenment
ngộ cảm,sensibility
ngộ độc,poisoning
ngộ gió,understanding the wind
ngộ nghĩnh,cute
ngộ nhận,misconception
ngộ nhỡ,miss it
ngộ sát,manslaughter
ngốc,stupid
ngốc nga ngốc nghếch,stupid stupid stupid
ngốc nghếch,silly
ngộc nghệch,foolishness
ngôi,throne
ngôi báu,throne
ngôi thứ,second person
ngôi thứ ba,third
ngôi thứ hai,second person
ngôi thứ nhất,First Person
ngôi trời,heaven
ngôi vua,throne
ngồi,sit
ngồi bệt,sit down
ngồi chéo khoeo,sitting cross-legged
ngồi chồm hỗm,squat
ngồi dưng,sit still
ngồi đồng,sitting in the field
ngồi không,sitting
ngồi lê,sit down
ngồi lì,sit still
ngồi phệt,sit up
ngồi rồi,sit down
ngồi thừ,oversitting
ngồi tù,in prison
ngồi xếp bằng,sit cross-legged
ngồi xổm,squat
ngồm ngoàm,nincludedum
ngôn,language
ngôn luận,speech
ngôn ngổn,proverbs
ngôn ngữ,language
ngôn ngữ học,study of language
ngôn từ,words
ngồn ngộn,full of energy
ngổn ngang,clutter
ngốn,eat
ngốn ngấu,eat up
ngông,goose
ngông cuồng,extravagant
ngông nghênh,welcome
ngồng,gong
ngồng ngồng,goofy
ngỗng,goose
ngốt,swallow
ngột,sudden
ngột ngạt,suffocating
ngơ,ignore
ngơ ngác,bewildered
ngơ ngẩn,dumbfounded
ngờ,doubt
ngờ đâu,no doubt
ngờ ngệch,silly
ngờ ngợ,dubious
ngờ vực,mistrust
ngỡ,thought
ngỡ ngàng,surprised
ngớ,silly
ngớ ngẩn,silly
ngợ,stupid
ngơi,rest
ngơi tay,rest hands
ngợi khen,Praise
ngơm ngớp,shut up
ngợm,naughty
ngơn ngớt,pause
ngớp,silly
ngợp,overwhelmed
ngớt,stop
ngu,sleep
ngu dại,stupid
ngu dân,stupid people
ngu dốt,stupid
ngu đần,stupid
ngu độn,stupid
ngu hèn,stupid
ngu muội,foolish
ngu ngốc,stupid
ngu ngơ,foolish
ngu si,foolish
ngu tối,stupid
ngu xuẩn,stupid
ngu ý,stupid
ngù,stupid
ngù ngờ,surprise
ngủ,sleep
ngủ đỗ,fall asleep
ngủ gà,fall asleep
ngủ khì,sleep
ngủ lang,sleeping
ngủ mê,sleep
ngủ nghê,good night
ngủ nhè,sleep well
ngủ thiếp,fall asleep
ngủ trọ,sleepover
ngũ,sleep
ngũ âm,pentatonic
ngũ cốc,cereal
ngũ cúng,Five offerings
ngũ gia bì,Five family envelopes
ngũ giới,five precepts
ngũ hành,Five Elements
ngũ kim,hardware
ngũ kinh,the five meridians
ngũ luân,Five Wheels
ngũ ngôn,five languages
ngũ phúc,Five blessings
ngũ quan,Five senses
ngũ sắc,five colors
ngũ tạng,five organs
ngũ thường,Five commons
ngũ vị,five spices
ngú ngớ,silly
ngụ,dwell
ngụ cư,reside
ngụ ngôn,parable
ngụ tình,fall in love
ngụ ý,implied
nguây nguẩy,insistently
ngúc ngắc,puzzling
ngục,prison
ngục lại,jail again
ngục thất,dungeon
ngục tối,dungeon
ngục tốt,good prison
ngục tù,jail
nguếch ngoác,squiggly
nguệch ngoạc,squiggly
ngùi ngùi,shame
ngủm,sleep
ngụm,sip
ngùn ngụt,slow down
ngủn ngoẳn,goodnight
ngủng nghỉnh,good night
ngúng nguẩy,wobbly
nguôi,calm
nguôi nguôi,calm down
nguồi nguội,cool down
nguội,cool
nguội điện,electric cooler
nguội lạnh,cool
nguồn,source
nguồn cơn,source
nguồn gốc,source
ngụp,sip
ngút,wat
nguy,risk
nguy biến,emergency
nguy cấp,emergency
nguy cơ,risk
nguy hại,dengoures
nguy hiểm,hazardous
nguy khốn,damn
nguy kịch,critical
nguy nan,danger
nguy nga,palatial
nguy ngập,emergency
ngụy,camouflage
nguỵ,fake
ngụy biện,sophisticated
ngụy binh,camouflage soldiers
nguỵ kế,false plan
nguỵ quân,puppet army
ngụy quân tử,puppet soldier
ngụy quyền,puppet authorities
ngụy trang,Camouflage
nguỵ trang,camouflage
nguyên,original
nguyên án,original case
nguyên âm,vowel
nguyên bản,original
nguyên bị,original equipment
nguyên cáo,plaintiff
nguyên chất,pure
nguyên do,reason
nguyên đán,Lunar New Year
nguyên đơn,plaintiff
nguyên hình,protoplast
nguyên khai,primitive
nguyên khí,pep
nguyên lai,the future
nguyên lão viện,senate house
nguyên liệu,ingredient
nguyên lý,principles
nguyên nhân,reason
nguyên niên,whole year
nguyên quán,domicile
nguyên sinh,protozoa
nguyên sinh động vật,protozoa
nguyên soái,Marshal
nguyên súy,original
nguyên tắc,rule
nguyên thủ,primordial
nguyên thủy,primitive
nguyên tiêu,original pepper
nguyên tố,element
nguyên tội,original sin
nguyên trạng,status quo
nguyên tử,atom
nguyên tử lượng,atomic mass
nguyên tử số,atomic number
nguyên ủy,original commission
nguyên văn,original
nguyên vật liệu,materials
nguyên vẹn,intact
nguyên xi,original
nguyền,curse
nguyền rủa,curse
nguyện,wish
nguyện ước,wishes
nguyện vọng,wish
nguyệt,moon
nguyệt điện,electric moon
nguyệt hoa,moon flower
nguyệt lão,hymen
nguyệt liễm,lunar calendar
nguyệt phí,monthly fee
nguyệt san,monthly
nguyệt thực,lunar eclipse
nguýt,naughty
ngư dân,Fishermen
ngư gia,fisherman
ngư hộ,fisherman
ngư lôi,torpedo
ngư nghiệp,fishery
ngư ông,fishman
ngư phủ,fisherman
ngữ,language
ngữ âm học,phonetics
ngữ cảnh,context
ngữ điệu,intonation
ngữ đoạn,phrase
ngữ nghĩa học,semantics
ngữ ngôn,language
ngữ ngôn học,linguistics
ngữ pháp,grammar
ngữ văn,literature
ngự,horse
ngự giá,price
ngự phê,king coffee
ngự phòng,defense
ngự sử,reigning history
ngự tiền,money king
ngự uyển,King of Kings
ngự y,royal medicine
ngừa,prevent
ngửa,upside down
ngửa tay,hand up
ngứa,itchy
ngứa mắt,itchy eyes
ngứa miệng,itchy mouth
ngứa mồm,itchy mouth
ngứa ngáy,itchy
ngứa nghề,job itch
ngứa tai,itchy ears
ngứa tay,itchy hands
ngứa tiết,itching
ngựa,horse
ngựa gỗ,wooden horse
ngựa nghẽo,poor horse
ngựa người,human horse
ngựa ô,dark horse
ngựa vằn,Zebra
ngực,chest
ngửi,smell
ngưng,stop
ngưng hơi,stop steam
ngưng trệ,stagnation
ngưng tụ,condensation
ngừng,cease
ngừng bắn,ceasefire
ngừng bước,stop walking
ngừng tay,stop hand
ngửng,stop
ngửng mặt,face up
ngước,look up
ngược,reverse
ngược đãi,mistreat
ngược đời,paradoxical
ngược mắt,reverse eyes
ngược ngạo,arrogant
ngược xuôi,upside down
ngươi,you
người,People
người dưng,stranger
người đời,people
người lạ,stranger
người lạ mặt,stranger
người làm,employees
người mình,my own person
người ngoài,outsider
người ngợm,naughty person
người người,everyone
người nhà,homie
người nhái,Frogman
người ở,inhabitant
người quen,acquaintance
người rừng,gorilla
người ta,they
người thợ,worker
người yêu,lover
ngường ngượng,shy
ngưỡng,threshold
ngưỡng cửa,threshold
ngưỡng mộ,admire
ngưỡng vọng,admire
ngượng,shy
ngượng mặt,embarrassed
ngượng mồm,embarrassed
ngượng ngập,embarrassed
ngượng nghịu,shy
ngượng ngịu,shy
ngượng ngùng,shy
ngượng ngượng,embarrassed
ngưu tất,oxen
nha,dental
nha dịch,translation dentist
nha khoa,dentistry
nha lại,come back
nha môn,dental office
nha phiến,opium
nha sĩ,dentist
nhà,home
nhà ăn,canteen
nhà bác học,scholar
nhà báo,journalist
nhà bạt,tent
nhà băng,Bank
nhà bè,raft house
nhà bếp,kitchen
nhà buôn,trader
nhà cách mạng,revolutionary
nhà cái,dealer
nhà cầu,toilet
nhà chính trị,politician
nhà chọc trời,skyscraper
nhà chồng,husband parent
nhà chùa,pagoda
nhà chung,common house
nhà chuyên môn,specialist
nhà chứa,brothel
nhà công thương,industrialist
nhà cửa,House
nhà dây thép,steel wire house
nhà dưới,downstairs
nhà đá,stone house
nhà đám,funeral home
nhà đèn,powerhouse
nhà đoan,customs house
nhà ga,station
nhà gá,house
nhà gác,watch house
nhà gái,the bride's parents
nhà giam,jail
nhà gianh,cottage
nhà giáo,teachers
nhà hàng,restaurant
nhà hát,Theatre
nhà in,printing house
nhà khách,guest house
nhà khó,difficult house
nhà khoa học,scientist
nhà lá,leaf house
nhà lao,Jail
nhà lầu,building
nhà máy,factory
nhà máy in,printing plant
nhà mồ,crypt
nhà mổ,operating house
nhà ngang,outhouse
nhà nghề,professional
nhà ngoài,outhouse
nhà ngói,tile
nhà ngươi,you
nhà nho,grape house
nhà nông,farmer
nhà nước,government
nhà ở,House
nhà pha,brewer
nhà quan,mandarin's house
nhà quê,boor
nhà riêng,home
nhà sàn,stilt house
nhà sư,Monks
nhà sử học,Historians
nhà tang,funeral home
nhà táng,catafalque
nhà tắm,bathroom
nhà tây,western house
nhà thổ,brothel
nhà thông thái,wise man
nhà thơ,poet
nhà thờ,Cathedral
nhà thương,hospital
nhà tiêu,latrine
nhà tôi,My home
nhà tơ,silk house
nhà trai,boy's house
nhà tranh,cottage
nhà trẻ,kindergarten
nhà trên,upper house
nhà trí thức,intellectuals
nhà trò,game house
nhà trọ,motel
nhà trường,school
nhà tu,convent
nhà tù,jail
nhà tư bản,capitalist
nhà tư tưởng,thinker
nhà văn,Writer
nhà vợ,wife House
nhà vua,King
nhà xác,House of the death
nhà xe,garage
nhà xí,WC
nhà xia,home
nhà xuất bản,publishing company
nhả,release
nhả nhớt,oil release
nhã,elegant
nhã dụ,elegant example
nhã độ,courtesy
nhã giám,elegant judge
nhã ngữ,polite language
nhã nhạc,elegant music
nhã nhặn,amiability
nhã tập,elegant episode
nhã thú,elegant beast
nhã ý,courtesy
nhá,okay?
nhá nhem,good night
nhác,sloppy
nhác nhớm,lazy
nhạc,music
nhạc âm,soundtrack
nhạc công,musician
nhạc cụ,musical instruments
nhạc điệu,rhythm music
nhạc gia,musician
nhạc khí,musical instrument
nhạc khúc,pastiche
nhạc kịch,opera
nhạc luật,law music
nhạc lý,music theory
nhạc mẫu,sample music
nhạc nhẹ,light music
nhạc phụ,Music accessories
nhạc sĩ,musician
nhạc sư,musician
nhạc tính,music count
nhạc trưởng,conductor
nhạc viện,conservatory
nhai,chew
nhai lại,chew
nhai nhải,chew
nhài,jasmine
nhài quạt,jasmine fan
nhãi,hey
nhãi con,brat
nhãi nhép,lol
nhãi ranh,brat
nhái,fake
nhái bén,copycat
nhại,parody
nham,lava
nham biến hình,shapeshifting lava
nham hiểm,malignant
nham kết tầng,Lava strata
nham nham,lava
nham nháp,squishy
nham nhở,squishy
nham phun xuất,lava eruption
nhàm,boring
nhàm tai,boring
nhảm,so lame
nhảm nhí,"nonsense, bullshit"
nhám,rough
nhan đề,title
nhan nhản,abounding
nhan sắc,beauty
nhàn,leisurely
nhàn du,leisurely
nhàn đàm,leisurely talk
nhàn hạ,disengaged
nhàn lãm,leisurely
nhàn nhã,leisurely
nhàn nhạt,leisurely
nhàn rỗi,free
nhàn tản,leisurely
nhãn,label
nhãn cầu,eyeball
nhãn giới,eye world
nhãn hiệu,brand
nhãn khoa,ophthalmology
nhãn lồng,cage label
nhãn lực,eyesight
nhãn quan,Visions
nhãn quang,optical vision
nhãn tiền,money label
nhãn trường,school label
nhãn viêm,inflammatory label
nhạn,swallow
nhạn lai hồng,pink swallow
nhang,incense
nhàng nhàng,gentle
nhãng,neglect
nhãng quên,forget
nhãng tai,distracted
nhãng trí,distracted
nháng,light
nhanh,fast
nhanh chai,fast bottle
nhanh chóng,fast
nhanh nhảnh,quickly
nhanh nhánh,fast
nhanh nhảu,quickly
nhanh nhẹ,quick and easy
nhanh nhẹn,"agile, nimble"
nhanh tay,hurry up
nhanh trí,cuteness
nhành,branch
nhảnh,lol
nhánh,branch
nhao,hey
nhao nhao,lol
nhào,knead
nhào lộn,Acrobatic
nhào nặn,molded
nhão,limp
nhão bét,squishy
nhão nhạo,sneer
nhão nhoét,mushy
nháo,commotion
nháo nhác,chaos
nháo nhào,commotion
nháo nhâng,chaos
nhạo,ridicule
nhạo báng,ridicule
nháp,draft
nhát,shy
nhát gan,Coward
nhát gừng,Coward
nhạt,bland
nhạt nhẽo,tasteless
nhạt phèo,pale
nhau,together
nhau nhảu,each other
nhàu,Noni
nhàu nát,crumpled
nhàu nhàu,crumpled
nhay,nice
nhay nhay,Jump Jump
nhay nháy,blink
nhảy,leap
nhảy bổ,jump
nhảy cà tửng,jump
nhảy cao,high jump
nhảy cẫng,jump
nhảy cỡn,big jump
nhảy dài,long jump
nhảy dây,skipping
nhảy dù,parachute
nhảy đầm,dance
nhảy múa,dancing
nhảy mũi,sneeze
nhảy nhót,dance
nhảy rào,fence jump
nhảy sào,pole jump
nhảy tót,jump
nhảy vọt,Leap
nhảy xa,jump far
nháy,blink
nháy nháy,blink
nhạy,sensitive
nhạy cảm,sensitive
nhạy miệng,blab
nhắc,remind
nhắc lại,repeat
nhắc nhỏm,remind me
nhắc nhở,remind
nhăm,five
nhăm nhăm,five years
nhằm,aim
nhắm,aim
nhắm chừng,keep an eye on
nhắm mắt,close eyes
nhắm nghiền,close your eyes
nhắm nháp,sip
nhắm rượu,drink wine
nhặm,take
nhặm lẹ,quickly
nhăn,wrinkled
nhăn mặt,frown
nhăn nhẳn,wrinkled
nhăn nheo,wizen
nhăn nhíu,wizened
nhăn nhó,frown
nhăn nhở,grimaces
nhăn răng,wrinkled teeth
nhằn,nah
nhẳn,level
nhẵn,smooth
nhẵn bóng,smooth
nhẵn cấc,smooth
nhẵn lì,smooth
nhẵn mặt,smooth face
nhẵn nhụi,bold
nhẵn thín,smooth
nhắn,message
nhắn nhe,message me
nhắn nhủ,your message
nhắn tin,texting
nhăng,promiscuous
nhăng nhẳng,promiscuous
nhăng nhít,promiscuous
nhằng,nah
nhằng nhằng,confused
nhằng nhẵng,confused
nhằng nhịt,confused
nhẳng,straight
nhắng,message
nhắng nhít,naughty
nhặng,buzz
nhặng bộ,walking
nhặng xị,fuss
nhắp,click
nhắp mắt,blink
nhặt,pick
nhặt nhạnh,collecting
nhấc,lift
nhâm,sip
nhầm,wrong
nhầm lẫn,mistake
nhầm nhật,wrong date
nhầm nhỡ,miss it
nhẩm,mental
nhấm,sip
nhấm nháp,sipping
nhấm nhẳng,nibble
nhậm,accept
nhân,core
nhân ái,benevolent
nhân bản,Replication
nhân cách,personality
nhân cách hoá,personification
nhân chính,main character
nhân chủng,anthropology
nhân chủng học,anthropology
nhân chứng,witness
nhân công,labor
nhân dạng,identity
nhân danh,on behalf of
nhân dân,people
nhân dịp,occasion
nhân dục,sex
nhân duyên,predestined
nhân đạo,humanitarian
nhân đức,virtues
nhân gian,the world
nhân hậu,lenient
nhân hình,humanoid
nhân hoà,peace
nhân hoàn,multiplying
nhân huệ,benevolence
nhân khẩu,people
nhân loại,mankind
nhân loại học,anthropology
nhân luân,Humanity
nhân lực,Human
nhân mãn,be satisfied
nhân mạng,human life
nhân ngãi,Humanity
nhân nghĩa,humanity
nhân ngôn,human language
nhân nhẩn,benevolent
nhân nhượng,concessions
nhân phẩm,dignity
nhân quả,Cause and Effect
nhân quần,human pants
nhân quyền,human right
nhân sâm,ginseng
nhân sĩ,personnel
nhân sinh,human life
nhân sinh quan,worldview
nhân số,demographic
nhân sự,personnel
nhân tài,talent
nhân tạo,artificial
nhân tâm,human heart
nhân thể,human body
nhân tiện,by the way
nhân tình,mistress
nhân tính,humanity
nhân tố,factor
nhân trung,philtrum
nhân từ,mercy
nhân văn,Humanities
nhân vật,figure
nhân vì,inasmuch as
nhân vị,persona
nhân viên,Staff
nhần nhận,accept
nhần nhị,lenient
nhẫn,ring
nhẫn cưới,wedding ring
nhẫn khẩu mía,sugar cane ring
nhẫn mặt,face ring
nhẫn nại,endure
nhẫn nhục,long-suffering
nhẫn quấn,wrap ring
nhẫn tâm,heartless
nhấn,press
nhấn mạnh,emphasize
nhận,take
nhận biết,know
nhận chìm,engulf
nhận diện,identified
nhận định,identify
nhận lời,accept
nhận mặt,face recognition
nhận ra,found
nhận thấy,found that
nhận thức,awareness
nhận thức luận,epistemology
nhận thực,authentication
nhận xét,comment
nhâng nháo,chaos
nhấp,click
nhấp giọng,click voice
nhấp nhánh,gleam
nhấp nháy,flicker
nhấp nhoáng,flashlight
nhấp nhô,undulating
nhấp nhổm,flutter
nhập,import
nhập cảng,imported
nhập cảnh,entry
nhập cốt,fusion
nhập cuộc,join
nhập diệu,enter magic
nhập đề,salutatory
nhập học,Admission
nhập hội,join
nhập khẩu,import
nhập lý,Log in
nhập môn,introduction
nhập ngũ,join the army
nhập nhoạng,drowsy
nhập nội,import
nhập quan,enter customs
nhập siêu,deficit
nhập tâm,enter the mind
nhập thế,incarnation
nhập tịch,naturalization
nhất,best
nhất đán,Nhat Dan
nhất đẳng,first class
nhất định,certain
nhất hạng,first class
nhất là,especially
nhất lãm,one show
nhất loạt,best series
nhất luật,most law
nhất nguyên,monism
nhất nguyên luận,monism
nhất nhất,best
nhất phẩm,best product
nhất quán,Consistency
nhất quyết,determined
nhất sinh,most born
nhất tâm,single-minded
nhất tề,most
nhất thiết,must
nhất thống,unify
nhất thời,momentarily
nhất trí,agreed
nhất viện chế,most institute
nhật báo,Daily News
nhật dạ,Day night
nhật dụng,Japanese app
nhật động,daily life
nhật đường,Nhat Duong
nhật kế,next day
nhật khuê,Nhat Khue
nhật kỳ,period
nhật ký,diary
nhật lệnh,daily orders
nhật nẻo,other way
nhật nguyệt,moon and moon
nhật tâm,heliocentric
nhật thực,eclipse
nhật trình,diary
nhật tụng,chanting
nhâu nhâu,wow
nhậu,drink
nhậu nhẹt,drinking
nhây,hey
nhây nhây,lol
nhây nhớt,viscous
nhầy,mucus
nhầy nhầy,slime
nhầy nhụa,stickiness
nhẫy,slimy
nhậy,sensitive
nhe,hey
nhe răng,bared teeth
nhè,hey
nhè mồm,mouth
nhè nhè,lol
nhè nhẹ,Slightly
nhẻ nhói,stinging
nhẽ,maybe
nhé,Please
nhẹ,light
nhẹ bồng,light weight
nhẹ bỗng,suddenly
nhẹ bụng,light-hearted
nhẹ bước,light step
nhẹ dạ,credulity
nhẹ lời,soft spoken
nhẹ miệng,light mouth
nhẹ mình,light me up
nhẹ nhàng,lightly
nhẹ nhõm,relief
nhẹ nợ,light debt
nhẹ tình,light love
nhẹ tính,light-hearted
nhẹ túi,light bag
nhem nhẻm,hey
nhem nhép,lol
nhem nhuốc,smeared
nhèm,nem
nhẻm nhèm nhem,squishy
nhen,neh
nhen nhúm,tinkling
nheo,squint
nheo nhẻo,shrug
nheo nhéo,squint
nheo nhóc,squint kid
nhèo,hey
nhèo nhèo,lol
nhèo nhẹo,mellow
nhẽo,bland
nhép,lip
nhét,put
nhể,eh?
nhễ nhại,muffled
nhếch,smug
nhếch mép,smirk
nhếch môi,smirked
nhếch nhác,Sleazy
nhện,spider
nhếu nháo,tumultuous
nhệu nhạo,ridicule
nhi đồng,children
nhi khoa,Pediatrics
nhi nhí,children
nhi nữ,girls
nhì,second
nhì nhằng,second
nhì nhèo,lol
nhỉ,huh
nhĩ,atrium
nhĩ mục,ear item
nhí,kid
nhí nha nhí nhảnh,lol
nhí nha nhí nhoẻn,childish childish
nhí nhảnh,chatter
nhí nháy,wink
nhí nhắt,childish
nhí nhoẻn,childish
nhị,stamens
nhị cái,stamen
nhị diện,dihedral
nhị đực,stamens
nhị hỉ,binary
nhị nguyên luận,dualism
nhị tâm,duplicity
nhị thức,binomial
nhích,inching
nhiếc,ridicule
nhiếc mắng,scold
nhiếc móc,berate
nhiễm,infected
nhiễm bệnh,infection
nhiễm độc,poisoned
nhiễm sắc thể,chromosome
nhiễm trùng,infection
nhiễm xạ,contamination
nhiệm chức,duty
nhiệm kỳ,term
nhiệm mầu,miracle
nhiệm nhặt,pick up duty
nhiệm vụ,mission
nhiên hậu,of course
nhiên liệu,fuel
nhiễn,free
nhiếp ảnh,photography
nhiếp chính,regent
nhiệt,heat
nhiệt biểu,thermography
nhiệt dung,heat capacity
nhiệt điện,Thermal
nhiệt độ,temperature
nhiệt động học,thermodynamics
nhiệt đới,Tropic
nhiệt đới hóa,tropicalize
nhiệt giai,temperature scale
nhiệt hạch,fusion
nhiệt hóa học,thermochemistry
nhiệt huyết,enthusiasm
nhiệt kế,thermometer
nhiệt liệt,warmly
nhiệt lực,heat
nhiệt lượng,heat
nhiệt lượng kế,calorimeter
nhiệt năng,heat energy
nhiệt tâm,passion
nhiệt thành,enthusiasm
nhiệt tình,enthusiasm
nhiêu,how much
nhiêu khê,how many
nhiều,much
nhiều chuyện,many stories
nhiều nhặn,a lot
nhiều nhiều,so much
nhiễu,noise
nhiễu chuyện,disturbance
nhiễu loạn,distortion
nhiễu nhương,interference
nhiễu sự,disturbance
nhiễu xạ,diffraction
nhím,hedgehog
nhìn,look
nhìn nhận,recognize
nhìn nhõ,look bad
nhín,look
nhịn,hold on
nhịn đói,fasting
nhịn lời,be silent
nhịn nhục,long-suffering
nhinh nhỉnh,nice
nhỉnh,huh
nhíp,tweezers
nhíp xe,spring
nhịp,rhythm
Nhịp,Rhythm,isSuper
nhịp điệu,beat
nhịp độ,tempo
nhịp nhàng,rhythmically
nhíu,frown
nhịu,squishy
nhịu mồm,shut up
nho,grape
nho gia,family
nho giả,fake grapes
nho giáo,Confucius
nho học,Confucianism
nho lâm,Grape Forest
nho nhã,elegant
nho nhỏ,small
nho nhoe,grapes
nho phong,maple grapes
nho sĩ,Confucianism
nhỏ,small
nhỏ bé,small
nhỏ giọt,Drip
nhỏ mọn,petty
nhỏ người,small person
nhỏ nhắn,small
nhỏ nhặt,petty
nhỏ nhẻ,petty
nhỏ nhẹ,small and light
nhỏ nhen,pettiness
nhỏ nhoi,small
nhỏ tí,tiny
nhỏ to,small big
nhỏ tuổi,young
nhỏ xíu,tiny
nhọ,unlucky
nhọ mặt,smug
nhọ mặt người,humiliation
nhọ nhem,dirty
nhọ nồi,soot
nhòa,blur
nhoai,wow
nhoài,sloppy
nhoang nhoáng,flashy
nhoáng,flash
nhoay nhoáy,twirling
nhoáy,blink
nhóc,kid
nhóc nhách,kid
nhọc,hard
nhọc lòng,hard work
nhọc nhằn,fatigued
nhoe nhoé,blur
nhoe nhoét,blur
nhòe,blur
nhoè nhoẹt,blurred
nhóe,hey
nhoen nhoẻn,blurred
nhoèn,blurred
nhoẻn,shrug
nhoét,blur
nhoẹt,smooth
nhoi,small
nhoi nhói,throbbing
nhói,throbbing
nhom nhem,nigh
nhòm,binoculars
nhòm nhỏ,small binoculars
nhỏm,smallm
nhóm,the group
nhóm bếp,kitchen group
nhóm định chức,assignment group
nhóm họp,work in group
nhon nhen,nice
nhon nhỏn,small
nhõn,thank you
nhón,group
nhón gót,tiptoe
nhón nhén,squishy
nhọn,sharp
nhọn hoắt,pointy
nhong nhong,sweetly
nhong nhóng,quickly
nhòng,slugs
nhỏng nha nhỏng nhảnh,small and small
nhỏng nhảnh,petty
nhõng nhẽo,childish
nhóng,group
nhóng nhánh,branching
nhóp nhép,slurp
nhót,lol
nhọt,boil
nhọt bọc,boils
nhô,protruding
nhổ,pluck
nhổ bão,storm out
nhổ neo,push off
nhổ sào,plucking poles
nhố nhăng,joke
nhôi,brood
nhồi,stuffed
nhồi nhét,crammed
nhồi sọ,indoctrination
nhôm,aluminum
nhôm nham,aluminum lava
nhồm nhàm,boring
nhồm nhoàm,crowded
nhổm,poop
nhôn nhao,lol
nhôn nhốt,locked up
nhốn nháo,noisy
nhộn,funny
nhộn nhàng,gentle
nhộn nhạo,funny
nhộn nhịp,bustle
nhông,salamander
nhông nhông,salamander
nhồng,dragons
nhộng,pupa
nhốt,locked up
nhột,tickle
nhơ,remember
nhơ bẩn,dirty
nhơ danh,nameless
nhơ đời,miss life
nhơ nhớ,remember
nhơ nhớp,dirty
nhơ nhuốc,stained
nhờ,ask for a favor
nhờ cậy,ask for help
nhờ có,thanks to
nhờ nhờ,thanks
nhờ nhỡ,thanks
nhờ nhợ,thanks
nhờ vả,implying
nhỡ,miss
nhỡ bước,missed step
nhỡ dịp,missed the occasion
nhỡ hẹn,missed an appointment
nhỡ miệng,missed mouth
nhỡ nhàng,take it easy
nhỡ nhời,sorry
nhỡ tàu,missed the train
nhỡ tay,missed hand
nhỡ thì,what if
nhỡ thời,missed time
nhớ,mind
nhớ chừng,remember
nhớ mong,miss
nhớ nhà,homesick
nhớ nhung,miss
nhớ ra,remember
nhớ thương,miss
nhớ tiếc,sorry
nhợ,owe
nhơi,noi
nhời,thanks
nhởi,noi
nhơm nhở,remember
nhơm nhớp,slimy
nhơn,human
nhơn nhơn,benevolent
nhơn nhớt,slimy
nhờn,greasy
nhờn nhợt,greasy
nhởn,hey
nhởn nhơ,idle
nhớn,miss
nhớn nhác,torpid
nhớp,slimy
nhớp nháp,sticky
nhớp nhúa,filthy
nhớt,viscous
nhớt nhát,shy
